Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_S2:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_S2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_S2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_S2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 05/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.748242368532943,0.0,0.0 
 05/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.104010717639675,0.0,0.0 
 05/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714313606548603,0.0,0.0 
 05/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.949481764447992,0.0,0.0 
 05/22  05:00:00,0.0,0.0,7.231207241509639,10.8,0.5,30.688519981129028,0.0,0.0,7.231207241509639,8.100000000000002,0.5,57.308431600489608,24.0,0.5,15.170920640867776,0.0,0.0,7.231207241509639,27.92693121369376,0.0,27.92693121369376,100536.95236929754,0.0,100536.95236929754,0.0,0.0,7.231207241509639,27.92693121369376,0.0,27.92693121369376,100536.95236929754,0.0,100536.95236929754,7.81184326785811,0.0,0.0 
 05/22  06:00:00,0.0,0.0,48.167358193915109,21.6,1.0,139.34710195580485,0.0,0.0,48.167358193915109,16.200000000000004,1.0,331.99665742021218,48.0,1.0,122.18813547720674,0.0,0.0,48.167358193915109,186.0223962750083,0.0,186.0223962750083,669680.6265900299,0.0,669680.6265900299,0.0,0.0,48.167358193915109,186.0223962750083,0.0,186.0223962750083,669680.6265900299,0.0,669680.6265900299,6.81361148418741,0.0,0.0 
 05/22  07:00:00,0.0,0.0,100.45269373845271,21.6,1.0,206.61068632895707,0.0,0.0,100.45269373845271,16.200000000000004,1.0,737.6477504364895,48.0,1.0,347.56981501012157,0.0,0.0,100.45269373845271,387.948426116239,0.0,387.948426116239,1396614.3340184603,0.0,1396614.3340184603,0.0,0.0,100.45269373845271,387.948426116239,0.0,387.948426116239,1396614.3340184603,0.0,1396614.3340184603,7.803582243530461,0.0,0.0 
 05/22  08:00:00,4.800000000000001,0.5,144.05478903685288,10.8,0.5,150.65813242695595,0.0,0.0,131.64917765059756,16.200000000000004,1.0,891.6572139903478,48.0,1.0,570.6186504874661,3.0,0.5,144.05478903685288,518.2175495089916,2.03477284396328,516.1827766650283,1865583.1782323698,7325.182238267808,1858257.995994102,3.0,0.5,144.05478903685288,518.2175495089916,2.03477284396328,516.1827766650283,1865583.1782323698,7325.182238267808,1858257.995994102,11.17268295395326,0.0,0.0 
 05/22  09:00:00,9.600000000000002,1.0,268.0023671015422,0.0,0.0,146.03340821562746,0.0,0.0,146.03340821562746,16.200000000000004,1.0,855.3987296305231,48.0,1.0,755.2762916665015,6.0,1.0,268.0023671015422,736.9578535447218,100.4818445194174,636.4760090253044,2653048.272760999,361734.64026990268,2291313.6324910966,6.0,1.0,268.0023671015422,736.9578535447218,100.4818445194174,636.4760090253044,2653048.272760999,361734.64026990268,2291313.6324910966,14.637502206219799,0.0,0.0 
 05/22  10:00:00,9.600000000000002,1.0,380.3585656743254,0.0,0.0,154.348727211386,0.0,0.0,154.348727211386,16.200000000000004,1.0,683.7719529386549,48.0,1.0,875.9773499452136,6.0,1.0,380.3585656743254,1085.4809475233279,372.14451410287929,713.3364334204487,3907731.4110839797,1339720.2507703652,2568011.160313615,6.0,1.0,380.3585656743254,1085.4809475233279,372.14451410287929,713.3364334204487,3907731.4110839797,1339720.2507703652,2568011.160313615,18.85215186002254,0.0,0.0 
 05/22  11:00:00,9.600000000000002,1.0,444.9859171033175,0.0,0.0,149.74900550224363,0.0,0.0,149.74900550224363,16.200000000000004,1.0,461.1555623367708,48.0,1.0,938.2388162248261,6.0,1.0,444.9859171033175,1372.2906895929587,642.284465303967,730.0062242889917,4940246.482534651,2312224.0750942809,2628022.40744037,6.0,1.0,444.9859171033175,1372.2906895929587,642.284465303967,730.0062242889917,4940246.482534651,2312224.0750942809,2628022.40744037,23.32836490887901,0.0,0.0 
 05/22  12:00:00,9.600000000000002,1.0,452.14628885936505,0.0,0.0,144.88985886080824,4.050000000000001,0.25,148.5155414068688,12.150000000000003,0.75,221.4068594310541,48.0,1.0,912.4299495022442,6.0,1.0,452.14628885936505,1461.4278254143529,713.8399762190162,747.5878491953369,5261140.171491671,2569823.9143884584,2691316.2571032128,6.0,1.0,452.14628885936505,1461.4278254143529,713.8399762190162,747.5878491953369,5261140.171491671,2569823.9143884584,2691316.2571032128,28.002414135132438,0.0,0.0 
 05/22  13:00:00,9.600000000000002,1.0,375.0411142899961,0.0,0.0,154.37278308159217,16.200000000000004,1.0,263.51399008123846,0.0,0.0,154.37278308159217,48.0,1.0,716.360547740795,6.0,1.0,375.0411142899961,1274.260816263481,412.66209963406939,861.5987166294118,4587338.938548531,1485583.5586826497,3101755.379865882,6.0,1.0,375.0411142899961,1274.260816263481,412.66209963406939,861.5987166294118,4587338.938548531,1485583.5586826497,3101755.379865882,31.62747225107961,0.0,0.0 
 05/22  14:00:00,9.600000000000002,1.0,263.37861734082727,0.0,0.0,175.57926002621086,16.200000000000004,1.0,297.1400919784209,0.0,0.0,175.57926002621086,48.0,1.0,501.33506415960178,6.0,1.0,263.37861734082727,950.2508500131138,106.50139695134458,843.749453061769,3420903.0600472094,383405.0290248405,3037498.031022368,6.0,1.0,263.37861734082727,950.2508500131138,106.50139695134458,843.749453061769,3420903.0600472094,383405.0290248405,3037498.031022368,33.73798021183943,0.0,0.0 
 05/22  15:00:00,9.600000000000002,1.0,163.46939459495054,0.0,0.0,141.80844115232757,16.200000000000004,1.0,208.6275338412026,0.0,0.0,141.80844115232757,48.0,1.0,319.5845615662033,6.0,1.0,163.46939459495054,612.0317672437152,14.176376237056977,597.8553910066581,2203314.3620773747,51034.95445340511,2152279.4076239697,6.0,1.0,163.46939459495054,612.0317672437152,14.176376237056977,597.8553910066581,2203314.3620773747,51034.95445340511,2152279.4076239697,33.89956150663357,0.0,0.0 
 05/22  16:00:00,9.600000000000002,1.0,121.58062474940209,0.0,0.0,115.04726044611208,16.200000000000004,1.0,180.76718127814213,0.0,0.0,115.04726044611208,48.0,1.0,248.13725608490234,6.0,1.0,121.58062474940209,461.7329275899588,1.521125092212779,460.211802497746,1662238.5393238515,5476.050331966004,1656762.4889918857,6.0,1.0,121.58062474940209,461.7329275899588,1.521125092212779,460.211802497746,1662238.5393238515,5476.050331966004,1656762.4889918857,33.05827450931677,0.0,0.0 
 05/22  17:00:00,0.0,0.0,83.31334340909403,21.6,1.0,85.81847709447797,16.200000000000004,1.0,124.55418952548127,0.0,0.0,83.31334340909403,48.0,1.0,173.42213252414116,0.0,0.0,83.31334340909403,321.75623417520526,0.0,321.75623417520526,1158322.4430307386,0.0,1158322.4430307386,0.0,0.0,83.31334340909403,321.75623417520526,0.0,321.75623417520526,1158322.4430307386,0.0,1158322.4430307386,31.888659456851387,0.0,0.0 
 05/22  18:00:00,0.0,0.0,47.35048507518093,21.6,1.0,51.40277733962709,16.200000000000004,1.0,65.69296737314163,0.0,0.0,47.35048507518093,48.0,1.0,94.94715422662871,0.0,0.0,47.35048507518093,182.86763129105766,0.0,182.86763129105766,658323.4726478075,0.0,658323.4726478075,0.0,0.0,47.35048507518093,182.86763129105766,0.0,182.86763129105766,658323.4726478075,0.0,658323.4726478075,30.326849145828509,0.0,0.0 
 05/22  19:00:00,0.0,0.0,14.937048111901922,21.6,1.0,16.725512444277649,16.200000000000004,1.0,19.37571742441379,0.0,0.0,14.937048111901922,48.0,1.0,29.135991621924839,0.0,0.0,14.937048111901922,57.68689808282037,0.0,57.68689808282037,207672.83309815333,0.0,207672.83309815333,0.0,0.0,14.937048111901922,57.68689808282037,0.0,57.68689808282037,207672.83309815333,0.0,207672.83309815333,20.04556121318779,0.0,0.0 
 05/22  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.195374407353506,0.0,0.0 
 05/22  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.248229381341436,0.0,0.0 
 05/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.497991931159993,0.0,0.0 
 05/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.772654691528573,0.0,0.0 
 05/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130979894472514,0.0,0.0 
 05/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.081653519157916,0.0,0.0 
 05/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620722130174722,0.0,0.0 
 05/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.316111557722263,0.0,0.0 
 05/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867577121079944,0.0,0.0 
 05/23  05:00:00,0.0,0.0,7.276225548234643,10.8,0.5,28.53652343633754,0.0,0.0,7.276225548234643,8.100000000000002,0.5,52.34394892605212,24.0,0.5,15.070638856402468,0.0,0.0,7.276225548234643,28.100791969343143,0.0,28.100791969343143,101162.85108963533,0.0,101162.85108963533,0.0,0.0,7.276225548234643,28.100791969343143,0.0,28.100791969343143,101162.85108963533,0.0,101162.85108963533,7.341855040602213,0.0,0.0 
 05/23  06:00:00,0.0,0.0,47.882379541369108,21.6,1.0,132.12408391876805,0.0,0.0,47.882379541369108,16.200000000000004,1.0,308.4117587524489,48.0,1.0,118.70183579312767,0.0,0.0,47.882379541369108,184.92180837021994,0.0,184.92180837021994,665718.5101327917,0.0,665718.5101327917,0.0,0.0,47.882379541369108,184.92180837021994,0.0,184.92180837021994,665718.5101327917,0.0,665718.5101327917,6.997686466016672,0.0,0.0 
 05/23  07:00:00,0.0,0.0,99.90612241661765,21.6,1.0,204.1891438959585,0.0,0.0,99.90612241661765,16.200000000000004,1.0,714.8029176152754,48.0,1.0,340.6892841188202,0.0,0.0,99.90612241661765,385.8375670026121,0.0,385.8375670026121,1389015.2412094037,0.0,1389015.2412094037,0.0,0.0,99.90612241661765,385.8375670026121,0.0,385.8375670026121,1389015.2412094037,0.0,1389015.2412094037,8.432836431823147,0.0,0.0 
 05/23  08:00:00,4.800000000000001,0.5,142.59553220165638,10.8,0.5,151.57800452980727,0.0,0.0,131.70837460533165,16.200000000000004,1.0,879.2467378784772,48.0,1.0,565.8250220691097,3.0,0.5,142.59553220165638,517.2222992003326,1.680394950533782,515.5419042497988,1862000.2771211973,6049.421821921616,1855950.8552992757,3.0,0.5,142.59553220165638,517.2222992003326,1.680394950533782,515.5419042497988,1862000.2771211973,6049.421821921616,1855950.8552992757,11.634557863240996,0.0,0.0 
 05/23  09:00:00,9.600000000000002,1.0,265.6122625043845,0.0,0.0,146.4722397040943,0.0,0.0,146.4722397040943,16.200000000000004,1.0,855.9369698692412,48.0,1.0,757.9088455536357,6.0,1.0,265.6122625043845,732.0589239330079,95.52850040893915,636.5304235240687,2635412.126158829,343902.6014721809,2291509.5246866478,6.0,1.0,265.6122625043845,732.0589239330079,95.52850040893915,636.5304235240687,2635412.126158829,343902.6014721809,2291509.5246866478,14.926690462383368,0.0,0.0 
 05/23  10:00:00,9.600000000000002,1.0,382.5319051649253,0.0,0.0,156.64486369495249,0.0,0.0,156.64486369495249,16.200000000000004,1.0,692.6381971056959,48.0,1.0,889.8679043526395,6.0,1.0,382.5319051649253,1088.2872819177854,366.3901951682294,721.8970867495558,3917834.214904027,1319004.7026056259,2598829.512298401,6.0,1.0,382.5319051649253,1088.2872819177854,366.3901951682294,721.8970867495558,3917834.214904027,1319004.7026056259,2598829.512298401,19.028547418452165,0.0,0.0 
 05/23  11:00:00,9.600000000000002,1.0,452.23502111019749,0.0,0.0,152.92725562893174,0.0,0.0,152.92725562893174,16.200000000000004,1.0,471.6837808971692,48.0,1.0,962.8097039406123,6.0,1.0,452.23502111019749,1388.0388784598256,645.5493581872207,742.4895202726046,4996939.962455372,2323977.6894739947,2672962.2729813766,6.0,1.0,452.23502111019749,1388.0388784598256,645.5493581872207,742.4895202726046,4996939.962455372,2323977.6894739947,2672962.2729813766,23.533822978350938,0.0,0.0 
 05/23  12:00:00,9.600000000000002,1.0,463.59003673990409,0.0,0.0,147.63253513949977,4.050000000000001,0.25,151.54966315362803,12.150000000000003,0.75,224.8665902539863,48.0,1.0,974.9487844868594,6.0,1.0,463.59003673990409,1468.7837740639928,783.1459120567364,685.6378620072565,5287621.586630374,2819325.283404251,2468296.3032261237,6.0,1.0,463.59003673990409,1468.7837740639928,783.1459120567364,685.6378620072565,5287621.586630374,2819325.283404251,2468296.3032261237,28.186145128021559,0.0,0.0 
 05/23  13:00:00,9.600000000000002,1.0,432.01816341299118,0.0,0.0,140.18378098699277,16.200000000000004,1.0,292.8058955404899,0.0,0.0,140.18378098699277,48.0,1.0,912.8396134331033,6.0,1.0,432.01816341299118,1355.4579640128982,709.564684698528,645.8932793143703,4879648.670446433,2554432.864914701,2325215.8055317329,6.0,1.0,432.01816341299118,1355.4579640128982,709.564684698528,645.8932793143703,4879648.670446433,2554432.864914701,2325215.8055317329,32.26030652673765,0.0,0.0 
 05/23  14:00:00,9.600000000000002,1.0,371.41708018092518,0.0,0.0,132.44458935566073,16.200000000000004,1.0,483.0582233411799,0.0,0.0,132.44458935566073,48.0,1.0,807.9548742025886,6.0,1.0,371.41708018092518,1110.4998433243005,475.4340678071923,635.065775517108,3997799.4359674819,1711562.6441058922,2286236.791861589,6.0,1.0,371.41708018092518,1110.4998433243005,475.4340678071923,635.065775517108,3997799.4359674819,1711562.6441058922,2286236.791861589,35.16280059295799,0.0,0.0 
 05/23  15:00:00,9.600000000000002,1.0,273.1906065773491,0.0,0.0,124.91284939611451,16.200000000000004,1.0,600.0300626281264,0.0,0.0,124.91284939611451,48.0,1.0,659.5390432823975,6.0,1.0,273.1906065773491,768.363936008141,193.97431415194678,574.3896218561941,2766110.1696293076,698307.5309470085,2067802.6386822989,6.0,1.0,273.1906065773491,768.363936008141,193.97431415194678,574.3896218561941,2766110.1696293076,698307.5309470085,2067802.6386822989,36.62996005176221,0.0,0.0 
 05/23  16:00:00,9.600000000000002,1.0,161.8961182190966,0.0,0.0,117.43986111903004,16.200000000000004,1.0,568.9975107067168,0.0,0.0,117.43986111903004,48.0,1.0,462.50542712292306,6.0,1.0,161.8961182190966,513.886836376221,21.602469230855929,492.2843671453651,1849992.6109543956,77768.88923108134,1772223.7217233142,6.0,1.0,161.8961182190966,513.886836376221,21.602469230855929,492.2843671453651,1849992.6109543956,77768.88923108134,1772223.7217233142,36.8315062223517,0.0,0.0 
 05/23  17:00:00,0.0,0.0,101.13440124852844,21.6,1.0,119.64065322516027,16.200000000000004,1.0,376.6523364213619,0.0,0.0,101.13440124852844,48.0,1.0,282.4785971086179,0.0,0.0,101.13440124852844,390.58118135418308,0.0,390.58118135418308,1406092.252875059,0.0,1406092.252875059,0.0,0.0,101.13440124852844,390.58118135418308,0.0,390.58118135418308,1406092.252875059,0.0,1406092.252875059,36.3631966694622,0.0,0.0 
 05/23  18:00:00,0.0,0.0,61.83509238887018,21.6,1.0,86.46548664295222,16.200000000000004,1.0,172.78731094106457,0.0,0.0,61.83509238887018,48.0,1.0,137.59536114442907,0.0,0.0,61.83509238887018,238.80720245764435,0.0,238.80720245764435,859705.9288475196,0.0,859705.9288475196,0.0,0.0,61.83509238887018,238.80720245764435,0.0,238.80720245764435,859705.9288475196,0.0,859705.9288475196,35.458158606678228,0.0,0.0 
 05/23  19:00:00,0.0,0.0,21.029963739717286,21.6,1.0,32.94101909750385,16.200000000000004,1.0,51.30584315668568,0.0,0.0,21.029963739717286,48.0,1.0,42.63655802518581,0.0,0.0,21.029963739717286,81.21774569178979,0.0,81.21774569178979,292383.8844904432,0.0,292383.8844904432,0.0,0.0,21.029963739717286,81.21774569178979,0.0,81.21774569178979,292383.8844904432,0.0,292383.8844904432,25.419408269641129,0.0,0.0 
 05/23  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.175759990838633,0.0,0.0 
 05/23  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.783879608149375,0.0,0.0 
 05/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.937300971701139,0.0,0.0 
 05/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49239115145367,0.0,0.0 
 05/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.225418290211496,0.0,0.0 
 05/24  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.583337766933916,0.0,0.0 
 05/24  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.540490036746979,0.0,0.0 
 05/24  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.446080360969317,0.0,0.0 
 05/24  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.927081854691254,0.0,0.0 
 05/24  05:00:00,0.0,0.0,7.65297913061492,10.8,0.5,34.09258129434008,0.0,0.0,7.65297913061492,8.100000000000002,0.5,63.32616572835918,24.0,0.5,16.206912087363695,0.0,0.0,7.65297913061492,29.555814765433014,0.0,29.555814765433014,106400.93315555886,0.0,106400.93315555886,0.0,0.0,7.65297913061492,29.555814765433014,0.0,29.555814765433014,106400.93315555886,0.0,106400.93315555886,7.024279153973773,0.0,0.0 
 05/24  06:00:00,0.0,0.0,50.549251425415608,21.6,1.0,154.54071361173207,0.0,0.0,50.549251425415608,16.200000000000004,1.0,366.58885420782726,48.0,1.0,130.6877293682204,0.0,0.0,50.549251425415608,195.22127084917833,0.0,195.22127084917833,702796.5750570418,0.0,702796.5750570418,0.0,0.0,50.549251425415608,195.22127084917833,0.0,195.22127084917833,702796.5750570418,0.0,702796.5750570418,6.448091982019712,0.0,0.0 
 05/24  07:00:00,0.0,0.0,101.52125356264929,21.6,1.0,218.00349311357508,0.0,0.0,101.52125356264929,16.200000000000004,1.0,773.7742100630165,48.0,1.0,362.8108172322229,0.0,0.0,101.52125356264929,392.07520546461026,0.0,392.07520546461026,1411470.739672597,0.0,1411470.739672597,0.0,0.0,101.52125356264929,392.07520546461026,0.0,392.07520546461026,1411470.739672597,0.0,1411470.739672597,7.895844715559701,0.0,0.0 
 05/24  08:00:00,4.800000000000001,0.5,144.19301970616292,10.8,0.5,156.99092926743536,0.0,0.0,134.22983843918267,16.200000000000004,1.0,928.6690433096482,48.0,1.0,592.741467538408,3.0,0.5,144.19301970616292,525.8639031429959,1.4752045877518408,524.388698555244,1893110.0513147852,5310.736515906627,1887799.3147988786,3.0,0.5,144.19301970616292,525.8639031429959,1.4752045877518408,524.388698555244,1893110.0513147852,5310.736515906627,1887799.3147988786,11.295487881469195,0.0,0.0 
 05/24  09:00:00,9.600000000000002,1.0,269.61679125542198,0.0,0.0,150.26171588197276,0.0,0.0,150.26171588197276,16.200000000000004,1.0,879.9592675787359,48.0,1.0,781.4351616653958,6.0,1.0,269.61679125542198,743.6137374473829,93.12657335745416,650.4871640899287,2677009.454810578,335255.664086835,2341753.790723743,6.0,1.0,269.61679125542198,743.6137374473829,93.12657335745416,650.4871640899287,2677009.454810578,335255.664086835,2341753.790723743,14.874795468528586,0.0,0.0 
 05/24  10:00:00,9.600000000000002,1.0,388.12932664927407,0.0,0.0,160.19488675500294,0.0,0.0,160.19488675500294,16.200000000000004,1.0,708.4500274676914,48.0,1.0,912.697857563923,6.0,1.0,388.12932664927407,1100.0886862833034,364.40010523271027,735.6885810505933,3960319.2706198927,1311840.3788377569,2648478.8917821359,6.0,1.0,388.12932664927407,1100.0886862833034,364.40010523271027,735.6885810505933,3960319.2706198927,1311840.3788377569,2648478.8917821359,19.23341521777408,0.0,0.0 
 05/24  11:00:00,9.600000000000002,1.0,458.49893685791468,0.0,0.0,156.15442052584846,0.0,0.0,156.15442052584846,16.200000000000004,1.0,481.6551936441093,48.0,1.0,985.0219938490679,6.0,1.0,458.49893685791468,1401.4051121286958,645.5608592838735,755.8442528448223,5045058.403663306,2324019.0934219446,2721039.31024136,6.0,1.0,458.49893685791468,1401.4051121286958,645.5608592838735,755.8442528448223,5045058.403663306,2324019.0934219446,2721039.31024136,23.861080243451885,0.0,0.0 
 05/24  12:00:00,9.600000000000002,1.0,470.85404428536796,0.0,0.0,150.2688031846954,4.050000000000001,0.25,154.24066534824756,12.150000000000003,0.75,229.17045427400525,48.0,1.0,999.1459724941769,6.0,1.0,470.85404428536796,1484.7055183556145,788.6356930872019,696.0698252684126,5344939.8660802119,2839088.4951139267,2505851.370966285,6.0,1.0,470.85404428536796,1484.7055183556145,788.6356930872019,696.0698252684126,5344939.8660802119,2839088.4951139267,2505851.370966285,28.608422421161074,0.0,0.0 
